haltestellen_id,belastung_x,linien_id,linienname,plan_fahrt_id,belastung_y,einsteiger,aussteiger,besetzung,traffic_total,anzahl_messungen,haltestellenlangname,distanz_m,halt_lin_kurz,halt_lin_lang,zonen,vsys,linienname_fahrgastauskunft,koord_wgs84_n,koord_wgs84_e,Quartier
30,0.73033436075706,18,83,67534,0.1488529240162822,0.5373215671641791,0.3273134328358208,6.549528656716418,0.864635,3917,"Zürich, Baslerstrasse",631.0,30-83,"Zürich, Baslerstrasse Linie 83",110.0,TR,83,8.490144461970388,47.38876287180276,Altstetterplatz
250,1.1029410815058862,29,8,44492,0.0498492727272727,0.4714041818181818,0.325162909090909,3.290052,0.796567090909091,472,"Zürich, Post Wollishofen",295.0,250-8,"Zürich, Post Wollishofen Linie 8",110.0,T,8,8.53295767189516,47.34446897581185,Bellariastrasse
17,0.1886381934012875,3,916,18205,0.0684991309012875,0.2430530042918454,0.3191584978540772,3.2879582832618026,0.5622115021459227,2380,"Küsnacht ZH, Himmelistrasse",347.3476394849785,17-916,"Küsnacht ZH, Himmelistrasse Linie 916",140.0,BP,916,8.592207817021748,47.31385664203773,Keine Zone
189,1.7299441167741043,11,4,80120,0.0243995695970695,1.0326470833333332,0.3186658333333333,2.2203608333333333,1.3513129166666669,553,"Zürich, Milchbuck",240.0,189-4,"Zürich, Milchbuck Linie 4",110.0,T,4,8.541762975424016,47.39778939873318,Irchel
125,1.427515301639061,7,33,1881,0.0438058181818181,0.421826,0.318162,1.927456,0.739988,473,"Zürich, Kreuzplatz",273.6,125-33,"Zürich, Kreuzplatz Linie 33",110.0,TR,33,8.553941217423391,47.365056109297925,Merkurplatz
182,0.9227510734738765,29,8,81167,0.022168565340909,0.2138859375,0.317326875,1.4631253125,0.5312128125000001,299,"Zürich, ETH/Universitätsspital",329.71875,182-8,"Zürich, ETH/Universitätsspital Linie 8",110.0,T,8,8.548224835759335,47.37729062422477,ETH / UniversitÃ¤t
536,0.224706947368421,51,39,49753,0.224706947368421,0.2889472631578947,0.3171304210526315,2.921190315789474,0.6060776842105263,394,"Zürich, Strickhof",230.0,536-39,"Zürich, Strickhof Linie 39",110.0,B,39,8.54754291350737,47.39352437528463,Letzistrasse
658,0.098411982421875,70,311,8243,0.098411982421875,0.5556752232142858,0.3169844642857143,3.1491834375,0.8726596875,7742,"Urdorf, Neumattstrasse",413.5,658-311,"Urdorf, Neumattstrasse Linie 311",154.0,BL,311,8.423137139984961,47.3873383424383,Keine Zone
325,0.1800834065598779,19,35,57877,0.1800834065598779,0.2745018596491228,0.3144858947368421,4.141918350877193,0.588987754385965,8924,"Zürich, Solidapark",306.81052631578945,325-35,"Zürich, Solidapark Linie 35",110.0,B,35,8.488494854565364,47.38772545420863,Calandastrasse
467,0.5560829070644178,69,744,37888,0.1950321770833333,0.216803,0.3098963333333333,6.241029666666666,0.5266993333333333,1783,"Benglen, Langwis",696.0,467-744,"Benglen, Langwis Linie 744",121.0,BG,744,8.630105909038168,47.361965631315215,Keine Zone
355,0.7682942316536712,77,79,39930,0.0782959025930851,0.4059338297872341,0.306953670212766,2.5054688829787235,0.7128875,10339,"Zürich, Aubrücke",631.5,355-79,"Zürich, Aubrücke Linie 79",110.0,B,79,8.572126975649756,47.41088028097767,Hagenholz
540,0.1927930202429149,51,39,49765,0.1927930202429149,0.298684,0.3057016315789473,2.5063092631578945,0.6043856315789473,794,"Zürich, Rigiblick",351.0,540-39,"Zürich, Rigiblick Linie 39",110.0,B,39,8.553414091068516,47.38733321099513,Rigiblick
553,0.1572549552341597,54,165,31848,0.1572549552341597,0.3060740495867768,0.3034271074380165,7.548237851239669,0.6095011570247933,3463,"Rüschlikon, Bodengasse",380.5,553-165,"Rüschlikon, Bodengasse Linie 165",150.0,BZ,165,8.552706821114867,47.31042181490167,Keine Zone
354,0.2412716843350028,22,69,796,0.2412716843350028,0.2425179966611018,0.3026697829716193,11.581040848080134,0.5451877796327212,20416,"Zürich, Weihersteig",476.86744574290486,354-69,"Zürich, Weihersteig Linie 69",110.0,B,69,8.528663245503056,47.39789571294767,Zschokkestrasse
506,0.2419705293642241,46,185,12102,0.2419705293642241,0.2515890517241379,0.3020434051724138,7.743056939655172,0.5536324568965518,5694,"Adliswil, Moos",286.33620689655174,506-185,"Adliswil, Moos Linie 185",150.0,BZ,185,8.53113236529618,47.32513751509108,Keine Zone
439,0.5456995811599098,35,910,22454,0.0972863682432432,0.3147956756756757,0.3018143243243243,3.113163783783784,0.61661,4246,"Ebmatingen, Leeacherstrasse",614.4864864864865,439-910,"Ebmatingen, Leeacherstrasse Linie 910",121.0,BP,910,8.634392801151964,47.35477002162713,Keine Zone
34,1.0420952409419888,84,80,76687,0.3450122528535499,0.3537999941961695,0.2997642774230992,16.5605881369704,0.6535642716192687,20862,"Zürich, Hohenklingensteig",340.0661636680209,34-80,"Zürich, Hohenklingensteig Linie 80",110.0,B,80,8.490207340848483,47.401346313930645,Werdinsel
247,0.6730485234030436,21,5,36014,0.0476431793842034,0.1962341666666666,0.2937605555555555,3.954383888888889,0.4899947222222222,289,"Zürich, Brunaustrasse",515.5,247-5,"Zürich, Brunaustrasse Linie 5",110.0,T,5,8.53221751479543,47.35613376183272,Museum Rietberg
592,1.4181317597082885,60,743,25949,0.4117818805066079,0.2680782378854625,0.2925290308370044,13.177020176211451,0.560607268722467,5257,"Dübendorf, Sonnental",310.08810572687224,592-743,"Dübendorf, Sonnental Linie 743",121.0,BG,743,8.603657863929454,47.39543690056944,Keine Zone
586,1.0161839131527084,82,305,25220,0.1560291102941176,0.050899294117647,0.2924987058823529,4.992931529411765,0.343398,2747,"Dietikon, Sommerau",498.0,586-305,"Dietikon, Sommerau Linie 305",154.0,BL,305,8.405338294572566,47.40278891111959,Keine Zone
338,0.2115830807291666,20,161,22603,0.2115830807291666,0.2781921666666667,0.291585375,10.155987875,0.5697775416666667,3134,"Kilchberg ZH, Weinbergstrasse",314.9625,338-161,"Kilchberg ZH, Weinbergstrasse Linie 161",150.0,BZ,161,8.543286583589788,47.331984152175664,Keine Zone
246,0.7183310746266778,29,8,44492,0.0698685371900826,0.1796992727272727,0.2894207272727273,4.611323454545455,0.46912,472,"Zürich, Museum Rietberg",449.6,246-8,"Zürich, Museum Rietberg Linie 8",110.0,T,8,8.531556965928862,47.36071855821103,Museum Rietberg
657,0.0979302357700892,70,311,8243,0.0979302357700892,0.3380267857142857,0.2886209821428571,3.133767544642857,0.6266477678571428,7742,"Urdorf, Rainweg",289.0,657-311,"Urdorf, Rainweg Linie 311",154.0,BL,311,8.425334328259538,47.38940642500357,Keine Zone
107,0.8901963701956435,14,6,106648,0.0116363004830917,0.4578257391304348,0.286014,1.047267043478261,0.7438397391304349,769,"Zürich, Seilbahn Rigiblick",332.69565217391306,107-6,"Zürich, Seilbahn Rigiblick Linie 6",110.0,T,6,8.548301288807528,47.38605115144773,Letzistrasse
298,1.088820173468266,15,304,57038,0.1886563109984985,0.3450577927927928,0.2852244144144144,9.055502927927929,0.6302822072072072,3901,"Geroldswil, Grindlen",389.5,298-304,"Geroldswil, Grindlen Linie 304",154.0,BL,304,8.415317349917062,47.41812219926247,Keine Zone
250,1.1029410815058862,26,13,34366,0.0485572331871345,0.9884719298245614,0.2787038596491228,4.661494385964912,1.2671757894736844,347,"Zürich, Post Wollishofen",297.8070175438597,250-13,"Zürich, Post Wollishofen Linie 13",110.0,T,13,8.53295767189516,47.34446897581185,Bellariastrasse
127,1.2992901495566658,7,33,1881,0.0511860909090909,0.2738616,0.276854,2.2521880000000003,0.5507156,473,"Zürich, Kunsthaus",315.72,127-33,"Zürich, Kunsthaus Linie 33",110.0,TR,33,8.549141430698866,47.370436500973504,ETH / UniversitÃ¤t
416,0.3006248472074726,32,919,101360,0.1651828026221264,0.205385948275862,0.275093908045977,5.2858496839080455,0.480479856321839,3787,"Itschnach, Rebweg",414.5,416-919,"Itschnach, Rebweg Linie 919",140.0,BP,919,8.598092689357959,47.32658908427037,Keine Zone
588,0.0504173506433823,58,325,40536,0.0504173506433823,0.2571277205882353,0.2738935294117647,1.613355220588235,0.53102125,3149,"Dietikon, Weidstrasse",245.5,588-325,"Dietikon, Weidstrasse Linie 325",154.0,BL,325,8.388013806567589,47.40081871553287,Keine Zone
183,0.6072750384294291,14,6,106648,0.0136209623188405,0.1537075652173913,0.2730727826086956,1.225886608695652,0.426780347826087,769,"Zürich, Haldenbach",355.46086956521737,183-6,"Zürich, Haldenbach Linie 6",110.0,T,6,8.548127736507793,47.38025995401364,Bolleystrasse
555,0.1666233712121212,54,165,31848,0.1666233712121212,0.204905041322314,0.2730647107438017,7.997921818181819,0.4779697520661157,3463,"Rüschlikon, Weidstrasse",311.5,555-165,"Rüschlikon, Weidstrasse Linie 165",150.0,BZ,165,8.552939003474833,47.305706015103496,Keine Zone
135,0.6345043868281939,30,32,114941,0.0329652692307692,0.3884371794871795,0.2703869230769231,1.9779161538461536,0.6588241025641026,512,"Zürich, Güterbahnhof",441.79487179487177,135-32,"Zürich, Güterbahnhof Linie 32",110.0,TR,32,8.519973589927185,47.38031103353934,GÃ¼terbahnhof
248,0.6227825851458346,26,13,34366,0.0571908132309941,0.4201731578947368,0.2683829824561403,5.490318070175438,0.6885561403508772,347,"Zürich, Billoweg",517.4912280701755,248-13,"Zürich, Billoweg Linie 13",110.0,T,13,8.53197622430513,47.35146754575546,Bellariastrasse
514,0.1388515119680851,47,184,12103,0.1388515119680851,0.2565377872340426,0.2665703404255319,4.443248382978723,0.5231081276595745,5720,"Adliswil, Krone",415.86382978723407,514-184,"Adliswil, Krone Linie 184",150.0,BZ,184,8.52764502764989,47.31308083380532,Keine Zone
122,0.7845189386527031,34,912,101779,0.3175366307471264,0.7108878160919541,0.2655888505747126,15.241758275862068,0.9764766666666668,1780,"Zürich, Wildbachstrasse",273.0,122-912,"Zürich, Wildbachstrasse Linie 912",110.0,BP,912,8.558855269452192,47.35318883708523,Wildbachstrasse
246,0.7183310746266778,26,13,34366,0.0660492671783625,0.2980233333333333,0.2616045614035088,6.340729649122807,0.559627894736842,347,"Zürich, Museum Rietberg",456.561403508772,246-13,"Zürich, Museum Rietberg Linie 13",110.0,T,13,8.531556965928862,47.36071855821103,Museum Rietberg
328,0.47657117814570216,19,35,27323,0.0724092610561671,0.3499258369098712,0.2564053648068669,1.6654130042918454,0.6063312017167382,3510,"Zürich, Schulhaus Buchlern",397.0171673819743,328-35,"Zürich, Schulhaus Buchlern Linie 35",110.0,B,35,8.47856764067224,47.38466697287051,Buchlern
275,1.1528587615048773,16,308,39670,0.3065171205357143,0.3076022321428571,0.2550115625,9.808547857142855,0.5626137946428572,5769,"Unterengstringen, Langwisen",293.0,275-308,"Unterengstringen, Langwisen Linie 308",154.0,BL,308,8.448009708503081,47.4089544546891,Keine Zone
247,0.6730485234030436,26,13,34366,0.0630542854532163,0.5085233333333333,0.2537556140350877,6.053211403508772,0.7622789473684211,347,"Zürich, Brunaustrasse",516.2456140350877,247-13,"Zürich, Brunaustrasse Linie 13",110.0,T,13,8.53221751479543,47.35613376183272,Museum Rietberg
617,0.41098156521739126,63,163,54296,0.1610749043478261,0.1000398,0.25345,3.7047228,0.3534897999999999,5893,"Kilchberg ZH,Schulhaus Dorfstr",496.5,617-163,"Kilchberg ZH,Schulhaus Dorfstr Linie 163",150.0,BZ,163,8.547692849449952,47.32181320885388,Keine Zone
18,0.1634782831634477,33,918,101774,0.10357256875,0.2107474,0.2527269,3.3143222000000003,0.4634743,3251,"Küsnacht ZH, Hesligenstrasse",211.51,18-918,"Küsnacht ZH, Hesligenstrasse Linie 918",140.0,BP,918,8.5932013963315,47.31576272090157,Keine Zone
122,0.7845189386527031,3,916,18205,0.2481009628378378,0.7402245945945947,0.2526927027027026,11.908846216216215,0.9929172972972974,1762,"Zürich, Wildbachstrasse",273.0,122-916,"Zürich, Wildbachstrasse Linie 916",110.0,BP,916,8.558855269452192,47.35318883708523,Wildbachstrasse
670,0.1565687290969899,73,38,10120,0.1565687290969899,0.272731923076923,0.2524128205128205,3.6010807692307694,0.5251447435897436,6475,"Zürich, Am Börtli",312.5,670-38,"Zürich, Am Börtli Linie 38",110.0,B,38,8.507144073222484,47.39962583692591,Waidbad
676,0.0661158218503937,74,301,52496,0.0661158218503937,0.8310528346456694,0.2508140157480314,3.1735594488188976,1.0818668503937008,3263,"Oetwil an der Limmat, Oberdorf",290.0,676-301,"Oetwil an der Limmat, Oberdorf Linie 301",154.0,BL,301,8.398076735425134,47.42772907205331,Keine Zone
65,0.5186916558449712,78,64,73614,0.1997141611465735,0.2960609972299169,0.2507552908587258,4.593425706371191,0.5468162880886427,18598,"Zürich, Bollingerweg",338.1191135734072,65-64,"Zürich, Bollingerweg Linie 64",110.0,B,64,8.537903868161449,47.4142871144725,Neu-Oerlikon
184,0.5699317844931744,21,5,38887,0.0159910308641975,0.2001463888888889,0.2493391666666666,1.4391927777777778,0.4494855555555556,333,"Zürich, Winkelriedstrasse",320.5,184-5,"Zürich, Winkelriedstrasse Linie 5",110.0,T,5,8.548215256916045,47.383191527383474,Bolleystrasse
183,0.6072750384294291,21,5,38887,0.0178988919753086,0.3535413888888888,0.2482094444444444,1.6109002777777777,0.6017508333333333,333,"Zürich, Haldenbach",361.0,183-5,"Zürich, Haldenbach Linie 5",110.0,T,5,8.548127736507793,47.38025995401364,Bolleystrasse
386,0.2922388192766397,29,8,84685,0.0078392803030303,0.01087,0.247825,0.5173925,0.258695,36,"Zürich, Hottingerplatz",485.0,386-8,"Zürich, Hottingerplatz Linie 8",110.0,T,8,8.55443018035518,47.36944103630283,Merkurplatz
702,1.3171459007352941,36,315,51809,1.1661184375,1.61404,0.24561,37.31579,1.85965,57,"Bergdietikon, Dünni",606.0,702-315,"Bergdietikon, Dünni Linie 315",184.0,BL,315,8.393098342757106,47.39475028631456,Keine Zone
677,0.0620967312091503,74,301,52497,0.0620967312091503,0.2040503137254901,0.245173568627451,2.980643098039216,0.4492238823529411,6485,"Oetwil an der Limmat, Halde",477.52156862745096,677-301,"Oetwil an der Limmat, Halde Linie 301",154.0,BL,301,8.400222199747386,47.42542657657577,Keine Zone
448,0.33333457403273803,82,305,25220,0.0753165271577381,0.1836334523809523,0.2435820238095238,2.410128869047619,0.4272154761904762,5399,"Bergdietikon, Vorbühl",524.6666666666666,448-305,"Bergdietikon, Vorbühl Linie 305",184.0,BL,305,8.385072971871672,47.3896442403752,Keine Zone
298,1.088820173468266,74,301,52497,0.119695862745098,0.3017321176470588,0.2426309411764706,5.745401411764706,0.5443630588235294,6485,"Geroldswil, Grindlen",389.2901960784314,298-301,"Geroldswil, Grindlen Linie 301",154.0,BL,301,8.415317349917062,47.41812219926247,Keine Zone
124,0.7715966247379794,7,33,1881,0.0372860727272727,0.1950196,0.2423504,1.6405872,0.43737,473,"Zürich, Signaustrasse",344.0,124-33,"Zürich, Signaustrasse Linie 33",110.0,TR,33,8.557623206786646,47.36323044801039,NeumÃ¼nster
456,0.5950749358402013,37,704,60773,0.2211085528273809,0.2285599603174603,0.242056746031746,7.075473690476191,0.4706167063492063,7068,"Fällanden, Eggler",664.5,456-704,"Fällanden, Eggler Linie 704",121.0,BG,704,8.634717131361358,47.37158793036548,Keine Zone
624,0.0202449739130434,63,163,54296,0.0202449739130434,0.2328172,0.2418356,0.4656344,0.4746528,5893,"Kilchberg ZH, Obere Hornhalde",137.5,624-163,"Kilchberg ZH, Obere Hornhalde Linie 163",150.0,BZ,163,8.538117757990031,47.33156575371676,Keine Zone
663,0.1877024291497975,71,91,9998,0.1877024291497975,0.3309210526315789,0.2407894736842105,2.4401315789473683,0.5717105263157896,472,"Zürich, Trichtenhausenfussweg",166.0,663-91,"Zürich, Trichtenhausenfussweg Linie 91",110.0,BP,91,8.598600428308002,47.35419964428501,Wiesliacher
40,1.2724737436142999,19,35,104736,0.1734853875236295,0.0599810326086956,0.2363065760869565,3.990163913043478,0.2962876086956522,2750,"Zürich, Bristenstrasse",247.0,40-35,"Zürich, Bristenstrasse Linie 35",110.0,B,35,8.487057680460563,47.39007720862445,Altstetterplatz
480,0.1133931978164605,42,418,21530,0.1133931978164605,0.1471307432432432,0.2339254954954955,20.070596013513512,0.3810562387387388,9011,Neue Forch,687.5,480-S18,Neue Forch Linie S18,130.0,FB,S18,8.637871512002363,47.32581373868727,Keine Zone
5,0.8217252287791557,3,916,102001,0.2537729921343537,0.2380722448979592,0.225833443877551,12.18110362244898,0.4639056887755102,5309,"Zollikon, Bahnübergang",525.469387755102,5-916,"Zollikon, Bahnübergang Linie 916",140.0,BP,916,8.566100881391545,47.34592211083312,Keine Zone
107,0.8901963701956435,29,8,81167,0.0176032196969696,0.2850428125,0.2250262499999999,1.1618125,0.5100690625,299,"Zürich, Seilbahn Rigiblick",330.8125,107-8,"Zürich, Seilbahn Rigiblick Linie 8",110.0,T,8,8.548301288807528,47.38605115144773,Letzistrasse
434,0.2759257626146789,35,910,44532,0.2759257626146789,0.1149977064220183,0.2246967889908256,8.829624403669726,0.339694495412844,3389,"Zollikon, Seestrasse",562.0,434-910,"Zollikon, Seestrasse Linie 910",140.0,BP,910,8.56735289979649,47.342545646416426,Keine Zone
267,1.1899867765386674,65,330,32585,0.37284484375,4.1034500000000005,0.22414,11.931035,4.32759,58,"Unterengstringen, Sennenbüel",335.0,267-330,"Unterengstringen, Sennenbüel Linie 330",154.0,BL,330,8.448752089097326,47.41316657775718,Keine Zone
605,0.8175512836165302,68,745,10876,0.1736166964285714,0.3082530952380952,0.2238615476190476,5.555734285714285,0.5321146428571429,3754,"Fällanden, Bruggacher",1357.2738095238096,605-745,"Fällanden, Bruggacher Linie 745",121.0,BG,745,8.632621196020796,47.37496486370515,Keine Zone
5,0.8217252287791557,34,912,62992,0.3603797997181965,0.2291356763285024,0.2218156763285024,17.29823038647343,0.4509513526570048,4922,"Zollikon, Bahnübergang",524.1111111111111,5-912,"Zollikon, Bahnübergang Linie 912",140.0,BP,912,8.566100881391545,47.34592211083312,Keine Zone
700,0.1224550721153846,80,307,68290,0.1224550721153846,0.1869815625,0.2214471875,1.5919159374999998,0.4084287499999999,2049,"Schlieren, Goldschlägistrasse",416.9375,700-307,"Schlieren, Goldschlägistrasse Linie 307",154.0,BL,307,8.439209993091236,47.400404845346856,Keine Zone
24,0.48951900185349,34,912,62992,0.2843073729674797,0.3070173170731707,0.2212564390243902,13.646753902439023,0.528273756097561,2431,"Zürich, Elektrowatt",403.0,24-912,"Zürich, Elektrowatt Linie 912",110.0,BP,912,8.550405271473384,47.35739031635374,Bellerive
275,1.1528587615048773,75,302,54921,0.326945078469163,0.2582788105726872,0.2208288546255506,10.462242511013216,0.4791076651982379,4172,"Unterengstringen, Langwisen",293.4537444933921,275-302,"Unterengstringen, Langwisen Linie 302",154.0,BL,302,8.448009708503081,47.4089544546891,Keine Zone
445,0.5194432570684523,82,305,25220,0.1109316945684523,0.2800290476190476,0.2207036904761904,3.549814226190476,0.5007327380952381,5399,"Bergdietikon, Rietwies",364.9583333333333,445-305,"Bergdietikon, Rietwies Linie 305",184.0,BL,305,8.390674557406397,47.393286125374175,Keine Zone
352,0.24991117489200682,73,38,10120,0.0596814269788182,0.1823011538461538,0.2194532692307692,1.3726728205128205,0.4017544230769231,6475,"Zürich, Pflegezentr. Käferberg",301.0,352-38,"Zürich, Pflegezentr. Käferberg Linie 38",110.0,B,38,8.51770331901117,47.39965365746478,Waidspital
356,0.3953176637927416,77,79,39930,0.0741038796542553,0.3066653191489362,0.2191714361702127,2.37132414893617,0.525836755319149,10339,"Zürich, Herzogenmühlestrasse",387.0,356-79,"Zürich, Herzogenmühlestrasse Linie 79",110.0,B,79,8.57270490629862,47.40752843574672,Auhof
592,1.4181317597082885,59,751,23790,0.3236127809873949,1.527555462184874,0.2186044537815126,10.355608991596638,1.7461599159663868,3511,"Dübendorf, Sonnental",1014.0,592-751,"Dübendorf, Sonnental Linie 751",121.0,BG,751,8.603657863929454,47.39543690056944,Keine Zone
572,0.1571955130434782,55,40,44088,0.1571955130434782,0.2974550857142857,0.2185580571428571,3.6154968,0.5160131428571428,8299,"Zürich, Berufswahlschule",331.0,572-40,"Zürich, Berufswahlschule Linie 40",110.0,B,40,8.533327028859937,47.40437304462292,Nordheim
636,0.24757000529418488,66,314,37789,0.1971396314102564,0.2031453846153846,0.2181948717948718,6.3084682051282055,0.4213402564102564,1610,"Urdorf, Oberurdorf",623.1282051282051,636-314,"Urdorf, Oberurdorf Linie 314",154.0,BL,314,8.422961067036887,47.377805203979534,Keine Zone
40,1.2724737436142999,18,83,67534,0.1440800186567164,1.088011417910448,0.2160635074626865,6.3395208208955225,1.3040749253731343,3917,"Zürich, Bristenstrasse",260.0,40-83,"Zürich, Bristenstrasse Linie 83",110.0,TR,83,8.487057680460563,47.39007720862445,Altstetterplatz
169,1.1309846089549158,17,2,81529,0.013563359375,0.58854125,0.21577375,1.3020825,0.804315,43,"Zürich, Bahnhof Stadelhofen",115.5,169-2,"Zürich, Bahnhof Stadelhofen Linie 2",110.0,T,2,8.548154562800391,47.36628122083064,Bellevue
456,0.5950749358402013,39,705,65194,0.1771928413461538,0.1838363846153846,0.2112070769230769,5.670170923076923,0.3950434615384615,3872,"Fällanden, Eggler",661.9384615384615,456-705,"Fällanden, Eggler Linie 705",121.0,BG,705,8.634717131361358,47.37158793036548,Keine Zone
283,0.9522128639331147,70,311,8244,0.0933559681919642,0.3757046428571428,0.2105281249999999,2.987390982142857,0.5862327678571428,3857,"Schlieren, Spital Limmattal",620.0,283-311,"Schlieren, Spital Limmattal Linie 311",154.0,BL,311,8.429751720424683,47.392615790663726,Keine Zone
392,0.2631061771312274,9,11,83455,0.0323093489583333,0.37957375,0.2065875,3.1016975,0.58616125,146,"Zürich, Englischviertelstrasse",308.0,392-11,"Zürich, Englischviertelstrasse Linie 11",110.0,T,11,8.5581733713817,47.36673324263975,Merkurplatz
667,0.088157894736842,71,91,9998,0.088157894736842,0.1986842105263158,0.206578947368421,1.1460526315789472,0.4052631578947368,472,"Zürich, Buchzelgstrasse",431.0,667-91,"Zürich, Buchzelgstrasse Linie 91",110.0,BP,91,8.585245603577077,47.359181486473226,Buchzelgstrasse
161,0.5322290088247428,11,4,83907,0.0359113029827315,0.0904371428571428,0.2034252380952381,3.267928571428571,0.293862380952381,485,"Zürich, Laubiweg",445.0,161-4,"Zürich, Laubiweg Linie 4",110.0,T,4,8.536339996768506,47.39498959937028,Guggach
666,0.2861842105263158,71,91,9998,0.2861842105263158,0.2006578947368421,0.2026315789473684,3.720394736842105,0.4032894736842105,472,"Zürich, Stodolastrasse",381.5,666-91,"Zürich, Stodolastrasse Linie 91",110.0,BP,91,8.59055790942144,47.35690678294999,Carl Spitteler-Strasse
187,0.4613810407314689,21,5,38887,0.0086156296296296,0.1845408333333333,0.2000233333333333,0.7754066666666666,0.3845641666666666,333,"Zürich, Langmauerstrasse",167.0,187-5,"Zürich, Langmauerstrasse Linie 5",110.0,T,5,8.544787983493793,47.393541785433776,Irchel
474,0.1311072272028688,45,66,30022,0.03125,0.0,0.2,1.0,0.2,5,"Zürich, Binz",340.0,474-66,"Zürich, Binz Linie 66",110.0,B,66,8.518324373527147,47.362965886814784,Manesseplatz
184,0.5699317844931744,29,8,81167,0.0207318892045454,0.071696875,0.1981443749999999,1.3683046875,0.26984125,299,"Zürich, Winkelriedstrasse",320.71875,184-8,"Zürich, Winkelriedstrasse Linie 8",110.0,T,8,8.548215256916045,47.383191527383474,Bolleystrasse
77,1.6838554352314985,6,46,115376,0.0420483957219251,0.1456415686274509,0.1967133333333333,1.8501294117647056,0.3423549019607843,1664,"Zürich, Schiffbau",395.0,77-46,"Zürich, Schiffbau Linie 46",110.0,TR,46,8.519852074133132,47.38802995204389,Neue Hard
18,0.1634782831634477,3,916,18205,0.0599057144134477,0.1886723605150214,0.1963748927038626,2.8754742918454936,0.3850472532188841,2380,"Küsnacht ZH, Hesligenstrasse",211.36909871244637,18-916,"Küsnacht ZH, Hesligenstrasse Linie 916",140.0,BP,916,8.5932013963315,47.31576272090157,Keine Zone
422,0.1544603988486842,33,918,101465,0.1544603988486842,0.3793892105263158,0.1948546052631579,4.942732763157895,0.5742438157894737,2267,"Küsnacht ZH, Reform. Kirche",416.0,422-918,"Küsnacht ZH, Reform. Kirche Linie 918",140.0,BP,918,8.583907142497019,47.31659297310448,Keine Zone
432,0.2156246746578409,71,91,9998,0.0754554655870445,0.1717105263157894,0.194078947368421,0.9809210526315788,0.3657894736842105,472,"Zollikerb., Langägerten/Spital",381.0,432-91,"Zollikerb., Langägerten/Spital Linie 91",140.0,BP,91,8.597903887180717,47.34651565660074,Keine Zone
76,1.7560994094754931,22,69,76864,0.0,0.0,0.1904766666666666,0.0833333333333333,0.1904766666666666,18,"Zürich, Bahnhof Hardbrücke",384.0,76-69,"Zürich, Bahnhof Hardbrücke Linie 69",110.0,B,69,8.517092875687204,47.38520430124577,Schlachthof
274,1.0923967630855687,65,330,32585,0.5,4.258625,0.189655,16.0,4.4482800000000005,58,"Unterengstringen, Eckstein",179.0,274-330,"Unterengstringen, Eckstein Linie 330",154.0,BL,330,8.449032478933175,47.41048364794084,Keine Zone
128,0.7526858952124965,7,33,1881,0.0625363090909091,0.4945656,0.1871064,2.7515976,0.681672,473,"Zürich, Neumarkt",446.8,128-33,"Zürich, Neumarkt Linie 33",110.0,TR,33,8.547349579642496,47.37277446680287,ETH / UniversitÃ¤t
447,0.40801156063988087,82,305,25220,0.0872193731398809,0.2034358928571428,0.1862895833333333,2.7910199404761906,0.3897254761904761,5399,"Bergdietikon, Bernold",426.6309523809524,447-305,"Bergdietikon, Bernold Linie 305",184.0,BL,305,8.388142431042645,47.38796400377015,Keine Zone
605,0.8175512836165302,60,743,25949,0.3429589413546255,0.3116901762114537,0.1854914537444934,10.974686123348016,0.4971816299559471,5257,"Fällanden, Bruggacher",1314.1850220264316,605-743,"Fällanden, Bruggacher Linie 743",121.0,BG,743,8.632621196020796,47.37496486370515,Keine Zone
24,0.48951900185349,3,916,102001,0.2052116288860103,0.2278341968911917,0.1853384974093264,9.850158186528498,0.4131726943005181,2606,"Zürich, Elektrowatt",403.0,24-916,"Zürich, Elektrowatt Linie 916",110.0,BP,916,8.550405271473384,47.35739031635374,Bellerive
185,0.5119086519901359,21,5,38887,0.0105718024691358,0.1229455555555555,0.1849758333333333,0.9514622222222222,0.3079213888888888,333,"Zürich, Kinkelstrasse",297.0,185-5,"Zürich, Kinkelstrasse Linie 5",110.0,T,5,8.54633376012924,47.38888550325076,Letzistrasse
605,0.8175512836165302,69,744,37888,0.3009756458333333,0.3504766666666666,0.182111,9.631220666666668,0.5325876666666667,1783,"Fällanden, Bruggacher",1338.5,605-744,"Fällanden, Bruggacher Linie 744",121.0,BG,744,8.632621196020796,47.37496486370515,Keine Zone
140,0.7381621860285006,40,701,51843,0.3963735416666666,0.04568,0.18148,12.683953333333331,0.22716,43,"Zürich, Kapfstrasse",424.0,140-701,"Zürich, Kapfstrasse Linie 701",110.0,BG,701,8.571202156254726,47.361155106147045,Degenried
609,0.1561634669117647,60,743,25949,0.1561634669117647,0.1557060588235294,0.1805601176470588,4.997230941176471,0.3362661764705882,4175,"Fällanden, Jugendherberge",1149.5,609-743,"Fällanden, Jugendherberge Linie 743",121.0,BG,743,8.65359352614273,47.35971492656987,Keine Zone
457,0.5875644939713064,39,705,65194,0.1726800336538461,0.1102990769230769,0.1790191538461538,5.525761076923077,0.2893182307692308,3872,"Fällanden, Schützenhaus",714.9846153846154,457-705,"Fällanden, Schützenhaus Linie 705",121.0,BG,705,8.632479176824196,47.36862464295538,Keine Zone
